improv_id,title,date,duration,url
536,Man Hides In Cupboard,2020-07-02,10:25,https://www.youtube.com/watch?v=ZDxUOKCPgrM
537,Man Hides Upstairs / tries sensory deprivation tank,2022-07-07,11:52,https://www.youtube.com/watch?v=EI95WhQABCI
538,Man Hires Gardener,2022-11-22,10:10,https://www.youtube.com/watch?v=0EXJSyUJfP0
539,Man Holds Dinner Party For Workmates,2023-01-20,19:02,https://www.youtube.com/watch?v=Rx3S7Io2VHI
540,Man Housesits For Neighbour,2022-06-20,08:48,https://www.youtube.com/watch?v=zpjlq0_i5Ys
541,Man Inadvertently Picks Up Wrong Dog Poo,2022-12-22,02:13,https://www.youtube.com/watch?v=scySZ4Bel_U
542,Man Inherits A House,2019-01-07,20:59,https://www.youtube.com/watch?v=rWpuFs07Q_Q
543,Man Inherits A Ouija Board,2019-06-17,18:50,https://www.youtube.com/watch?v=xIdmCuRU3SM
544,Man Inherits Farm,2023-01-23,21:10,https://www.youtube.com/watch?v=MjaJ06TKctU
545,Man Inherits Tortoise,2022-09-23,09:11,https://www.youtube.com/watch?v=TqDIHn4he2Q
546,Man Installs DBD And Plays Killer,2022-08-02,08:38,https://www.youtube.com/watch?v=urqp4PIjr88
547,Man Invents A New Sport,2019-02-18,08:55,https://www.youtube.com/watch?v=S7Dr4DB3q7Y
548,Man Is Determined To Get A Sun Bed,2019-07-22,10:47,https://www.youtube.com/watch?v=w0SB-6jsK84
549,Man Is Late For Flight,2021-10-21,13:42,https://www.youtube.com/watch?v=LKPdB8a7zL8
550,Man Is Late For Own Wedding,2021-10-05,22:12,https://www.youtube.com/watch?v=eISgs5LSw3U
551,Man Is Scared Of Mirrors,2023-03-07,06:14,https://www.youtube.com/watch?v=3FLYu-J3Res
552,Man Is Scared Of Mirrors,2023-02-14,08:23,https://www.youtube.com/watch?v=keoVvTsQtrs
553,Man Is Suspicious Of His Talented Son,2019-02-11,18:41,https://www.youtube.com/watch?v=7r8TNDaFvIc
554,Man Is Woken By Loud Noise + Forgets Wimming Trunks,2023-03-10,16:24,https://www.youtube.com/watch?v=nr25oUYd0B8
555,Man Isn't Listening During Meeting,2022-11-28,01:26,https://www.youtube.com/watch?v=A5Eneu7HXlY
556,Man Joins Gang,2023-09-05,08:58,https://www.youtube.com/watch?v=YB8xuRdCLMs
557,Man Joins NASA,2022-11-14,10:12,https://www.youtube.com/watch?v=SHyiDKqPowU
558,"Man Joins New Gym, Gets Lost",2020-07-24,05:35,https://www.youtube.com/watch?v=zOG6X0LUuM0
559,Man Keeps Getting Neighbour's Takeaway Delivered,2021-07-06,11:12,https://www.youtube.com/watch?v=RmogU2IxnMM
560,Man Keeps Getting Scam Calls,2021-07-22,17:56,https://www.youtube.com/watch?v=-EG5jRDunuU
561,Man Keeps Seeing Black Cats,2020-09-15,24:07,https://www.youtube.com/watch?v=CAvoq5OkxLs
562,Man Learns To Play Piano,2021-08-30,39:43,https://www.youtube.com/watch?v=3hb1Sc1Qtbk
563,Man Learns Yoga,2022-06-21,02:54,https://www.youtube.com/watch?v=o2SQ-4AhfDA
564,Man Leaves Street Performer A Generous Tip,2022-09-22,09:49,https://www.youtube.com/watch?v=kEn6EOORdLI
565,Man Leaves Wallet On Bus,2021-07-28,28:56,https://www.youtube.com/watch?v=cgeycOnWD9o
566,Man Lies On His CV For Job Interview,2022-03-01,08:03,https://www.youtube.com/watch?v=B1EJlNp7-Ck
567,Man Likes To Film People For His VLOG,2019-02-23,04:53,https://www.youtube.com/watch?v=X5no1uW5IUI
568,Man Listens To Radio,2020-08-25,16:00,https://www.youtube.com/watch?v=nG-RPc7Nr10
569,Man Looks For A Way Out,2022-03-03,09:16,https://www.youtube.com/watch?v=XJ16Rv9eWXc
570,Man Looks Through Chippy Window,2020-08-31,12:50,https://www.youtube.com/watch?v=7Aj1FmwB30U
571,Man Loses A Tenner,2021-09-08,03:20,https://www.youtube.com/watch?v=t3x0ty645Bc
572,Man Loses An Eye,2022-10-28,01:26,https://www.youtube.com/watch?v=UazuJk8KWok
573,Man Loses Bike,2023-11-22,07:00,https://www.youtube.com/watch?v=ZnqJzCtH6eY
574,Man Loses Car In Car Park,2023-03-21,01:12,https://www.youtube.com/watch?v=Jx2bG4rf6ts
575,Man Loses Glasses At The Gym,2023-05-11,09:13,https://www.youtube.com/watch?v=WV5gqnrxie4
576,Man Loses His Glasses,2022-11-18,00:22,https://www.youtube.com/watch?v=g4DmrxqXhTE
577,Man Loses His Job,2023-06-20,08:59,https://www.youtube.com/watch?v=aoNIqZI2WIY
578,Man Loses His Phone On A Plane,2023-01-26,02:32,https://www.youtube.com/watch?v=FcYfGabbF_Q
579,Man Loses His Watch,2022-08-09,01:53,https://www.youtube.com/watch?v=nQs1LrmFoA8
580,Man Loses Job,2022-01-25,11:13,https://www.youtube.com/watch?v=PQsypOvXE3M
581,Man Loses Lucky Hat,2021-12-14,19:23,https://www.youtube.com/watch?v=X9h9K3nLEmg
582,Man Loses Lunchbox,2021-09-14,15:39,https://www.youtube.com/watch?v=Bxbp_jNhqMo
583,Man Loses Phone,2023-04-18,01:32,https://www.youtube.com/watch?v=CseisDBHlkI
584,Man Loses Phone The Day He Buys It,2021-09-30,09:18,https://www.youtube.com/watch?v=dzvT2OrtH2A
585,Man Loses Shoe,2020-07-13,02:44,https://www.youtube.com/watch?v=qlkETvBA9tY
586,Man Loses Son On Holiday,2019-07-15,04:48,https://www.youtube.com/watch?v=8R1-2lu0imI
587,Man Loses Wallet,2021-09-20,06:06,https://www.youtube.com/watch?v=Zluq_knwZqo
588,Man Makes A Paper Aeroplane,2021-06-21,13:01,https://www.youtube.com/watch?v=pa9lgHq0AVg
589,Man Makes Big Mistake At A Shop,2022-05-10,00:36,https://www.youtube.com/watch?v=ndBX_DNLsFo
590,Man Makes Fry Up,2022-04-01,12:00,https://www.youtube.com/watch?v=rYU6qbBRJOQ
591,Man Makes Rescue,2023-06-22,06:38,https://www.youtube.com/watch?v=WB4Gs0Tspy0
592,Man Makes Sandwich,2021-12-30,13:08,https://www.youtube.com/watch?v=xegYfLYUZpU
593,Man Makes Strange Discovery With Metal Detector,2019-02-04,28:10,https://www.youtube.com/watch?v=b4CZvfrGJ-s
594,"Man Makes TV Show, Becomes Famous",2023-08-18,01:13,https://www.youtube.com/watch?v=U6zxK-wWdvM
595,Man Meets Celebrity In Toilet,2019-05-20,16:50,https://www.youtube.com/watch?v=BdDV10VdP04
596,Man Meets Doppelganger,2022-02-18,18:40,https://www.youtube.com/watch?v=kow6oscat_4
597,Man Meets Hero,2022-09-29,12:02,https://www.youtube.com/watch?v=R21LVSp4evg
598,Man Meets His Own Doppelganger,2023-04-20,03:47,https://www.youtube.com/watch?v=Wtc5ls22jaM
599,Man Meets Local MP,2023-02-13,07:31,https://www.youtube.com/watch?v=KerYH8dLI_U
600,Man Meets The Queen,2022-06-06,11:36,https://www.youtube.com/watch?v=n1zvStSz4cI
601,Man Meets Time Traveller,2021-06-18,01:31,https://www.youtube.com/watch?v=QlDgv1BnSEQ
602,Man Meets Tree,2023-10-05,09:10,https://www.youtube.com/watch?v=P9TojXyrPPA
603,Man Missed A Strike In A Bowling Alley,2022-12-07,10:14,https://www.youtube.com/watch?v=5nTHGS-NNyA
604,Man Misses Bus,2022-09-26,07:22,https://www.youtube.com/watch?v=0lQoAK90Hhg
605,Man Misses McDonald's Breakfast,2022-10-07,04:59,https://www.youtube.com/watch?v=oMhH7jV8D3E
606,Man Misses The Bus,2018-12-13,24:21,https://www.youtube.com/watch?v=2RoGmYNBcNM
607,Man Mistakenly Gets Invited On The Question Time Panel,2019-10-28,05:01,https://www.youtube.com/watch?v=OxyKSzDDCEw
608,Man Mistakenly Invited To Film Premiere,2022-03-02,16:21,https://www.youtube.com/watch?v=D8vayW756FU
609,Man Moves House?,2022-03-21,14:44,https://www.youtube.com/watch?v=gAcTDr6KREw
610,Man Moves To Spain With Dog And Wife,2023-03-13,05:33,https://www.youtube.com/watch?v=uIdRYkvw2Vc
611,Man Must Grant The Wishes Of Others,2023-11-08,02:07,https://www.youtube.com/watch?v=rCJqPNscI4k
612,Man Names Newborn Baby,2022-07-06,06:12,https://www.youtube.com/watch?v=d_dNIbt1Q7M
613,Man Needs A Jobby,2023-11-06,00:00,https://www.youtube.com/watch?v=oM_Vj9feu5Y
614,Man Needs A New Passport,2022-08-24,02:05,https://www.youtube.com/watch?v=2ekORO4Hg58
615,Man Needs A Poo At A House Party,2023-07-31,14:20,https://www.youtube.com/watch?v=3QFwRsl4dfg
616,Man Needs A Shite At A Funeral,2019-05-13,21:49,https://www.youtube.com/watch?v=xTXWWfOtocw
617,Man Opens Umbrella When It's Not Raining,2022-07-21,07:15,https://www.youtube.com/watch?v=2AgPDkH22Qo
618,"Man Orders Expensive TV, But Is Delivered 2",2022-06-02,05:54,https://www.youtube.com/watch?v=omJb7kqT2aY
619,Man Orders Wrong Takeaway,2021-08-18,24:52,https://www.youtube.com/watch?v=DEOiwStLy0o
620,Man Organises Book Collection,2023-07-11,02:44,https://www.youtube.com/watch?v=WRqFqTa5nWc
621,Man Paints Self Portrait,2021-09-07,02:41,https://www.youtube.com/watch?v=4PRbO_45m3s
622,Man Paranoid That People Find Out His Embarrassing Secret At Work,2019-07-22,03:18,https://www.youtube.com/watch?v=jFqAjZEHpt4
623,Man Picks Up Last Notebook In The Shop,2023-01-20,09:41,https://www.youtube.com/watch?v=7UdOBKDI1kg
624,Man Plants Mysterious Pack Of Seeds,2019-06-03,30:38,https://www.youtube.com/watch?v=kbhpb1Z0EUQ
625,Man Plants Veggie Garden,2022-07-08,04:14,https://www.youtube.com/watch?v=hxu8x9a8MS4
626,Man Plays Football,2021-07-16,12:03,https://www.youtube.com/watch?v=tfcRzMUGMOQ
627,Man Plays Game Of Pool For Money,2022-05-13,22:28,https://www.youtube.com/watch?v=hDM4BaTwAk4
628,Man Plays Rust / Man Misses Bus,2022-02-23,09:58,https://www.youtube.com/watch?v=K-8pb6EO2co
629,Man Plays With Hoover,2022-06-09,06:14,https://www.youtube.com/watch?v=1xk2ml9qwiU
630,Man Posts Letter,2023-05-04,07:30,https://www.youtube.com/watch?v=ENZDoPpg1l4
631,Man Pulls A Sicky,2022-08-11,03:17,https://www.youtube.com/watch?v=EvFBMtWQFLE
632,Man Puts Ads On his Stream,2023-08-17,01:14,https://www.youtube.com/watch?v=EWJsM8KadCg
633,Man Puts On Village Fayre,2022-08-23,13:43,https://www.youtube.com/watch?v=USZpnSya6gA
634,Man Quits Smoking,2021-11-01,17:18,https://www.youtube.com/watch?v=fsO7CG3UH1w
635,Man Reads A Book In A Park,2022-04-25,14:28,https://www.youtube.com/watch?v=GeOQTVEjjz0
636,Man Realises He Shat Himself In The Middle Of A Speed Dating Event,2022-10-11,01:52,https://www.youtube.com/watch?v=1RtCB_4Bf6M
637,Man Realises Lifelong Dream Of Underwater Adventure,2019-06-24,37:06,https://www.youtube.com/watch?v=BQW9a-K-_9A
638,Man Really Has To Sh*t,2022-11-02,22:12,https://www.youtube.com/watch?v=UsILFCLH0R0
639,Man Rearranges Home Office,2023-03-31,04:52,https://www.youtube.com/watch?v=lQlZHkadoZA
640,Man Receives Neighbour's Package By Mistake,2022-03-14,15:41,https://www.youtube.com/watch?v=D8CjKUIySe4
641,Man Receives Too Much Change In A Corner Shop,2021-06-25,08:31,https://www.youtube.com/watch?v=ZW1uotISYcg
642,Man Refuses To Cut his Fingernails,2019-05-27,08:08,https://www.youtube.com/watch?v=2jiCcPdR7ts
643,Man Rescues Injured Badger,2023-06-05,07:03,https://www.youtube.com/watch?v=pm7j6l3y7bw
644,Man Returns Food At Cafe,2022-02-03,10:13,https://www.youtube.com/watch?v=PDy83ZspWss
645,Man Runs A Portaloo Company,2023-06-12,11:17,https://www.youtube.com/watch?v=zPghZLqO8Xo
646,Man Runs First 5K,2023-11-10,07:52,https://www.youtube.com/watch?v=GNLbnODoT4U
647,Man Runs Marathon By Accident,2020-09-24,07:03,https://www.youtube.com/watch?v=XW4YDSklRBI
648,Man Runs Out Of Toothpaste,2022-07-19,12:51,https://www.youtube.com/watch?v=IytKVHovAyM
649,Man Scrapes Ice Off Car,2023-12-01,01:14,https://www.youtube.com/watch?v=WQ3L_wWzE9o
650,Man Sees Deer,2022-02-16,22:57,https://www.youtube.com/watch?v=EraAqvAJa9M
651,Man Sees Dog,2023-09-21,00:22,https://www.youtube.com/watch?v=BR4doLBiUfo
652,Man Sees Fox By His Bins,2023-02-23,07:01,https://www.youtube.com/watch?v=gNlIM2Wi8es
653,Man Sees Helicopter,2021-06-14,14:48,https://www.youtube.com/watch?v=PW_0-NglLB4
654,Man Sees Himself On Front Page Of Local Newspaper ,2023-06-09,03:14,https://www.youtube.com/watch?v=fjxGob5Rddc
655,"Man Sits Backwards On Toilet,  Finds Out That's Wrong",2020-06-29,10:35,https://www.youtube.com/watch?v=KudQhHt5J40
656,Man Skives Off Work,2022-05-19,12:12,https://www.youtube.com/watch?v=CQi3MsNi1d0
657,Man Slips In The Shower,2021-09-02,02:10,https://www.youtube.com/watch?v=wZfGlPIihO4
658,Man Snaps Key In Lock,2021-06-09,10:51,https://www.youtube.com/watch?v=bZmf9DAPNFk
659,Man Solves A Murder,2022-02-08,15:29,https://www.youtube.com/watch?v=IHpwfJfX_Ww
660,Man Stars In Christmas Advert,2021-11-04,19:25,https://www.youtube.com/watch?v=lEdOovv7Tho
661,Man Startled Awake,2023-06-19,14:44,https://www.youtube.com/watch?v=zz6uhfKSC2Q
662,Man Starts A Book,2021-06-07,06:27,https://www.youtube.com/watch?v=ga6zTjneFKU
663,Man Starts Job In IT Support,2022-09-01,20:15,https://www.youtube.com/watch?v=lx5vyVJrYW8
664,Man Starts To Lose Sense Of Smell,2021-07-09,05:22,https://www.youtube.com/watch?v=DrhxU5W0qrs
665,Man Steals Bezos' Job,2022-01-18,08:10,https://www.youtube.com/watch?v=iiXFVUE7ZN8
666,Man Steals Book From Library,2023-01-13,26:36,https://www.youtube.com/watch?v=bTv1zVACUG0
667,Man Steals Hand Sanitiser,2020-12-31,18:08,https://www.youtube.com/watch?v=Mgdq3l5ah3w
668,Man Steals Horse By Accident,2022-12-14,11:06,https://www.youtube.com/watch?v=YW64K1bBgKY
669,Man Struggles With Swiss Army Knife,2021-06-29,12:09,https://www.youtube.com/watch?v=T-ZKHjrUD5A
670,Man Stumbles Onto Film Set,2023-09-08,15:46,https://www.youtube.com/watch?v=tc36TmEx3Vk
671,Man Tackles Wasp Nest,2022-08-17,11:04,https://www.youtube.com/watch?v=ib8YpF1SKLs
672,Man Takes A Dog For A Walk,2021-12-09,11:43,https://www.youtube.com/watch?v=tAMIVueTde0
673,Man Takes A Walk Through A Graveyard,2020-09-25,32:27,https://www.youtube.com/watch?v=ZkF0Wd2zsDg
674,Man Takes Cat To Vet,2023-03-08,01:12,https://www.youtube.com/watch?v=1Fp2xn1XhV8
675,Man Takes Family Member To Court,2020-07-22,06:34,https://www.youtube.com/watch?v=cVuGU_z3qQY
676,Man Takes His Family To Visit A Model Village,2023-04-26,01:40,https://www.youtube.com/watch?v=j96Y1w72f9Q
677,Man Takes In Parcel For Neighbour,2021-06-22,10:48,https://www.youtube.com/watch?v=9LkXrIeiczs
678,Man Takes Part In Gameshow \ Opens Modern Art Gallery,2023-09-29,09:22,https://www.youtube.com/watch?v=oSaa69w7RtE
679,Man Takes Skydiving Lesson,2021-09-29,52:57,https://www.youtube.com/watch?v=QCSIyU7ryYI
680,Man Takes Swim In Loch Ness,2023-08-29,14:56,https://www.youtube.com/watch?v=Pd-9gLUN39I
681,Man Takes Toddler To Cinema,2021-08-25,17:59,https://www.youtube.com/watch?v=lY_Ly_KrqxY
682,Man Takes Weekend Cottage Trip,2021-11-08,22:20,https://www.youtube.com/watch?v=p6NY2QchjXs
683,Man Teaches Son Family Business,2023-10-30,25:21,https://www.youtube.com/watch?v=Hg36oi4O5qA
684,Man Thinks He's A Terminator,2023-07-26,05:57,https://www.youtube.com/watch?v=8f-kZclnZ1o
685,Man Thinks He's In A Hidden Camera Show,2021-07-27,16:55,https://www.youtube.com/watch?v=qxLtaTQIkjU
686,Man Thinks Neighbours Are Talking About Him,2022-04-27,00:40,https://www.youtube.com/watch?v=4zE1Kfnh5ro
687,Man Trapped In Lift With Another Man,2021-10-25,25:11,https://www.youtube.com/watch?v=_LewmOTNtf0
688,Man Tries A New Flavour Of Pot Noodle,2019-02-18,25:07,https://www.youtube.com/watch?v=P2dGti_ijQc
689,Man Tries Being More Assertive,2022-05-09,33:59,https://www.youtube.com/watch?v=_XTFShzKJFc
690,Man Tries Cheaper Bin Bags,2023-07-14,15:07,https://www.youtube.com/watch?v=Brl7OXMe1cI
691,Man Tries Metaverse For The First Time,2022-07-13,20:15,https://www.youtube.com/watch?v=ButJIIwJyZc
692,Man Tries New Brand Of Shampoo,2023-02-27,02:17,https://www.youtube.com/watch?v=H-clbfYx3iQ
693,Man Tries New Hobby,2022-09-28,03:54,https://www.youtube.com/watch?v=J9YufQGcP5w
694,Man Tries On Shoes He Finds In Cupboard,2020-08-14,13:40,https://www.youtube.com/watch?v=lORqhC-s86Q
695,Man Tries Open Mic,2022-04-07,16:58,https://www.youtube.com/watch?v=xsOdXDGgSSk
696,Man Tries SCUBA Diving,2022-09-13,06:47,https://www.youtube.com/watch?v=oDZyQc9TGIQ
697,Man Tries To Land A Plane,2023-09-04,12:26,https://www.youtube.com/watch?v=0diLASQhMjA
698,Man Tries To Make Homemade Covid Vaccine,2020-12-14,09:02,https://www.youtube.com/watch?v=A4iAFWfiPSo
699,Man Tries To Purchase Item From ASDA Mo,2020-12-30,11:36,https://www.youtube.com/watch?v=i-Zp6c-LoC4
700,Man Tries To Return Cold Coffee,2022-12-12,01:23,https://www.youtube.com/watch?v=6WGgi8vZcis
701,Man Tries To Rob A Bank With A Banana,2020-09-22,08:46,https://www.youtube.com/watch?v=roAeYhgpjhE
702,Man Trips Over His Maw,2019-10-07,01:39,https://www.youtube.com/watch?v=NUk9sP5X-SE
703,Man Try's Streaming For First Time With Rude Viewers,2023-03-27,09:55,https://www.youtube.com/watch?v=PP9nT8XE_kE
704,Man Turns Up 10 Minutes Late To A Christening,2019-02-15,05:31,https://www.youtube.com/watch?v=HnDAKIQFGPo
705,Man Underestimates The Power Of The Sun,2023-04-06,01:20,https://www.youtube.com/watch?v=jbn7jY_klwI
706,Man Unexpectedly Kept In Hospital Overnight,2022-07-26,13:43,https://www.youtube.com/watch?v=ZCdUUL_1n0s
707,Man Uses Public Toilet,2023-01-30,06:50,https://www.youtube.com/watch?v=OlxvqoIfizY
708,Man v Bezos,2023-05-15,02:20,https://www.youtube.com/watch?v=L4o8Zm4iD7w
709,Man Visits Brewery,2022-01-17,06:14,https://www.youtube.com/watch?v=gV4WZxWFaR8
710,Man Visits Greengrocer,2022-11-01,10:49,https://www.youtube.com/watch?v=0knsHsROsVc
711,Man Visits Hardware Store,2021-08-26,24:56,https://www.youtube.com/watch?v=bl34D-jr8Yw
712,Man Visits Legoland,2022-10-31,18:56,https://www.youtube.com/watch?v=4kVpV5Eqw3I
713,Man Visits Pet Shop,2020-11-19,18:36,https://www.youtube.com/watch?v=dweA74gXD8k
714,Man Visits Texas,2023-11-16,00:29,https://www.youtube.com/watch?v=cfrEgJ1fFkc
715,Man Waits For A Flight,2022-02-28,07:55,https://www.youtube.com/watch?v=p5KG7X9JBzc
716,Man Waits In Bank Queue,2023-08-07,04:35,https://www.youtube.com/watch?v=2UMxRGxLhJQ
717,Man Wakes Up A Tory,2021-08-23,18:24,https://www.youtube.com/watch?v=Fq7xA430MHg
718,Man Wakes Up And He's 8 Years Old Again,2019-08-17,08:23,https://www.youtube.com/watch?v=tpbhW5rcFdM
719,Man Wakes Up And Thinks All His Clothes Are A Different Colour,2019-06-10,09:20,https://www.youtube.com/watch?v=0ejkM8vhhTc
720,Man Wakes Up From Operation,2019-02-18,10:24,https://www.youtube.com/watch?v=zeNAOTpR0G4
721,Man Wakes Up In Car,2022-02-07,23:24,https://www.youtube.com/watch?v=GAsw2Q6bB8I
722,Man Wakes Up In Coffin,2023-10-10,00:28,https://www.youtube.com/watch?v=XoSplvFEhbg
723,Man Wakes Up In Shopping Centre,2023-03-29,01:00,https://www.youtube.com/watch?v=pS00BU-Fv54
724,Man Wakes Up In The Far Future,2021-11-02,04:22,https://www.youtube.com/watch?v=2msLfh8PpgQ
725,Man Wakes Up In The Middle Of Nowhere,2022-08-05,00:29,https://www.youtube.com/watch?v=J-8Hvl2kyus
726,Man Wakes Up In Wrong Bed,2023-11-03,06:45,https://www.youtube.com/watch?v=HpSIZeJ4vnI
727,Man Wakes Up With An Ear Missing,2023-04-19,01:41,https://www.youtube.com/watch?v=i-iG_rFiRDA
728,Man Wakes Up Without A Care In The World,2021-12-28,09:45,https://www.youtube.com/watch?v=Vnrl9ZgHYno
729,Man Walks Into A New Pub,2021-09-27,07:48,https://www.youtube.com/watch?v=xNVifICRrk4
730,Man Watches Orchestra,2023-03-01,31:32,https://www.youtube.com/watch?v=Wfk2d5o_-mU
731,Man Watches Polaroid Develop,2019-06-10,46:29,https://www.youtube.com/watch?v=bWi0aOqQ_Do
732,Man Wears Wrong Shoes To Party,2021-07-23,17:24,https://www.youtube.com/watch?v=A5MZmJgLlE4
733,Man Wins,2022-09-08,01:09,https://www.youtube.com/watch?v=izXj9LmnDoU
734,Man Wins A Book In Glasgow 2329,2022-09-15,20:14,https://www.youtube.com/watch?v=7KPY87gKTWI
735,Man Wins Biggest Prize On His Birthday,2022-12-21,06:51,https://www.youtube.com/watch?v=QqFZX-ahdwY
736,Man Wins Euro Millions,2022-04-19,29:16,https://www.youtube.com/watch?v=kmjqdPQcZpo
737,Man Wins Holiday To Edinburgh,2023-02-22,04:24,https://www.youtube.com/watch?v=ZCvbZDigagU
738,Man Wins Hot Air Balloon,2021-11-25,13:25,https://www.youtube.com/watch?v=AB5NLJ6JE74
739,Man Wins Million But Only If Haunted House Overnighter etc.,2022-07-25,03:05,https://www.youtube.com/watch?v=x7_3c9ourNo
740,Man Wins Oscar For Film He Wasn't In,2021-07-20,25:27,https://www.youtube.com/watch?v=btn5QunjyRM
741,Man Wins Running Race,2023-10-26,10:51,https://www.youtube.com/watch?v=WcR703chOLw
742,Man Works On Party Trick,2022-07-20,03:19,https://www.youtube.com/watch?v=Ey81iYVGuhY
743,Man Writes Into Agony Aunt Column,2022-11-08,15:50,https://www.youtube.com/watch?v=GlYuz0Tev2k
744,Man Writes PhD Thesis,2022-09-08,02:59,https://www.youtube.com/watch?v=qn98fLrAtaU
745,Man's Best Pal Betrays Him,2022-04-21,20:54,https://www.youtube.com/watch?v=nW_0_KKmqzI
746,Man's Car Fails MOT,2021-06-11,06:30,https://www.youtube.com/watch?v=R456SGv9_5Y
747,Man's Childhood Pal Is His New Boss,2021-09-13,03:55,https://www.youtube.com/watch?v=1rbmSwXZl7E
748,Man's Computer Constantly Crashes,2023-03-30,05:08,https://www.youtube.com/watch?v=X2DjxJqnmKM
749,Man's Dog Farts Rainbows,2022-05-27,00:35,https://www.youtube.com/watch?v=c-rlofV-mc4
750,Man's Favourite Sandwich Shop Closes Down,2019-10-14,11:15,https://www.youtube.com/watch?v=ShjAbypYLa8
751,Man's Favourite Videogame Character Comes To Life,2019-07-29,14:58,https://www.youtube.com/watch?v=jpG59vUPP4M
752,Man's Flight Gets Delayed,2023-08-30,00:19,https://www.youtube.com/watch?v=oE9U1lWerAM
753,Man's Girlfriend Is A Witch,2022-08-03,04:07,https://www.youtube.com/watch?v=PW6B3lF9tp0
754,Man's In The Shower When The Postie Rings The Bell,2023-01-11,04:31,https://www.youtube.com/watch?v=titZE13N85E
755,Man's Lunch Goes Missing,2023-07-13,07:16,https://www.youtube.com/watch?v=yrxxK2SHnz4
756,Man's Wife Suggests Open Relationship,2023-02-17,01:41,https://www.youtube.com/watch?v=dZNUMgIt5h0
757,Mouldy Sausage Rolls,2018-12-29,10:00,https://www.youtube.com/watch?v=cVvRkjOXsPI
758,News Anchor Gets A Hard On Live On Air,2019-05-13,13:33,https://www.youtube.com/watch?v=kLkuZiylX68
759,Old Man Buying Gin In Shop,2022-03-31,10:09,https://www.youtube.com/watch?v=gnuujOqCJt4
760,Old Man Gets Put Into A Home,2019-06-10,03:47,https://www.youtube.com/watch?v=69sz0pM4EiY
761,Old Man Reading His Paper At His Tab,2023-01-27,08:29,https://www.youtube.com/watch?v=hBqUGoimJgg
762,Overslept For First Day Of New Job,2021-08-24,09:23,https://www.youtube.com/watch?v=0L-pa0sPMCU
763,Owner Upset Cat Is More Popular,2022-06-29,01:46,https://www.youtube.com/watch?v=HNY9UpdZk8A
764,Person Accidentally Joins A Monastery,2021-08-03,18:11,https://www.youtube.com/watch?v=rrLAg9FRC4g
765,Person Enjoys Milkthake,2023-08-02,16:50,https://www.youtube.com/watch?v=bV9VT45AagY
766,Person Falls On Cracked Pavement,2023-02-20,02:02,https://www.youtube.com/watch?v=qEMUNonupzQ
767,Person Finds A Secret Button On Their Phone,2020-08-20,12:34,https://www.youtube.com/watch?v=99zLiBDv55s
768,Person Finds A USB Memory Stick,2019-10-07,06:44,https://www.youtube.com/watch?v=EQ5Pv_eudfE
769,Person Forgets Where They Parked,2023-06-01,07:27,https://www.youtube.com/watch?v=evAYhWYn7Gw
770,Person Gets Caught Rigging A Poll,2020-08-19,27:21,https://www.youtube.com/watch?v=-qxtelPo1S4
771,Person Learns To Drive,2023-08-01,01:15,https://www.youtube.com/watch?v=XVhlQ8gVtvs
772,Person Learns To Unicycle,2023-04-28,13:10,https://www.youtube.com/watch?v=0RcBWnoeOYE
773,Person Searches Japan For A Man Dressed As A Sheep,2023-10-27,17:40,https://www.youtube.com/watch?v=zVKIHEjBYq0
774,Plumber Has Phobia Of Taps,2019-10-14,02:15,https://www.youtube.com/watch?v=QzzhfJbNBr4
775,Postman Gets To A House With The Door Left Ajar,2020-06-17,07:27,https://www.youtube.com/watch?v=HCFH5AX-vmE
776,Scientist Discovers New Virus,2019-10-14,06:03,https://www.youtube.com/watch?v=bbFquzIDlaE
777,Scotsman Visits England For The First Time,2021-01-07,26:24,https://www.youtube.com/watch?v=Rnagf9iRHqY
778,Scottish Man Finds Dead Body On Holiday,2021-10-22,06:32,https://www.youtube.com/watch?v=sd543GKVtDQ
779,Scottish Man Moves To England,2023-11-02,03:39,https://www.youtube.com/watch?v=nP2F3_EFnfg
780,Spoilt Kid Doesn't Get Everything They Want For Their Birthday,2023-04-10,09:04,https://www.youtube.com/watch?v=14LDVBRHnJA
781,Superhero Makes Situation Worse,2022-01-28,02:39,https://www.youtube.com/watch?v=DGEdq1d9WcY
782,Take Dog Out For Walk But Forget Poop Bag,2021-06-17,15:31,https://www.youtube.com/watch?v=CidUjHuCI54
783,Taking A Really Bad Bus Journey,2020-09-23,12:57,https://www.youtube.com/watch?v=45-5Np6ucpM
784,Teacher Has A Nervous Breakdown,2019-05-20,15:45,https://www.youtube.com/watch?v=MpQOpc4xKXM
785,The Big Speech,2023-08-31,17:31,https://www.youtube.com/watch?v=6jVG2GdMPLQ
786,The Bus Breaks Down,2019-06-17,18:20,https://www.youtube.com/watch?v=SJI2Mbu4BBk
787,The Craig House,2019-01-29,18:01,https://www.youtube.com/watch?v=gUSt8WxalpI
788,The Elbow,2018-10-29,20:29,https://www.youtube.com/watch?v=G06PXcWNgPk
789,The Living Painting,2018-12-29,31:49,https://www.youtube.com/watch?v=f9a8dUXmT3M
790,The Panini Press,2019-01-07,14:33,https://www.youtube.com/watch?v=0XhSgLrTkp8
791,The Roast Chicken,2018-10-30,08:18,https://www.youtube.com/watch?v=IGvOfVECpic
